transaction_id,user_id,transaction_date,order_value,product_category,product_name,quantity,discount,payment_method,transaction_status,refund_date
T043069,U08621,2025-01-24,0.0,Accessories,Enterprise,3,15,Net Banking,Failed,
T043070,U08621,2025-03-28,469.61,Course,Starter,3,0,Card,Completed,
T043071,U08622,2024-08-31,411.43,Course,Starter,1,10,Card,Refunded,2024-09-04
T043072,U08622,2024-08-30,491.85,Subscription,Starter,3,5,UPI,Completed,
T043073,U08622,2024-10-02,238.95,Subscription,Starter,1,5,Net Banking,Refunded,2024-10-08
T043074,U08623,2024-06-16,154.54,Software,Pro,3,20,Card,Completed,
T043075,U08623,2024-08-14,141.82,Subscription,Enterprise,1,15,Net Banking,Refunded,2024-08-21
T043076,U08623,2024-09-09,351.91,Accessories,Pro,2,0,PayPal,Completed,
T043077,U08623,2024-09-12,275.77,Course,Enterprise,2,10,UPI,Completed,
T043078,U08623,2024-10-16,75.92,Accessories,Enterprise,1,20,PayPal,Completed,
T043079,U08623,2024-11-08,95.59,Software,Starter,1,15,PayPal,Completed,
T043080,U08623,2024-12-08,125.72,Course,Starter,1,5,Net Banking,Completed,
T043081,U08623,2024-12-08,464.14,Course,Enterprise,2,20,Card,Completed,
T043082,U08623,2025-01-12,290.71,Course,Enterprise,2,20,UPI,Completed,
T043083,U08623,2025-01-13,237.02,Accessories,Analytics Add-on,2,15,UPI,Completed,
T043084,U08623,2025-03-11,237.94,Course,Pro,2,15,Card,Completed,
T043085,U08624,2024-10-15,182.07,Accessories,Pro,3,10,Net Banking,Completed,
T043086,U08624,2024-11-22,191.9,Software,Enterprise,2,10,PayPal,Completed,
T043087,U08624,2025-01-15,396.69,Accessories,Starter,2,0,Net Banking,Completed,
T043088,U08624,2025-03-15,134.91,Software,Analytics Add-on,3,10,Card,Completed,
T043089,U08624,2025-03-15,359.16,Software,Enterprise,2,20,Card,Refunded,2025-03-22
T043090,U08624,2025-04-17,259.82,Subscription,Enterprise,1,10,Net Banking,Completed,
T043091,U08624,2025-05-17,120.48,Subscription,Enterprise,1,15,Net Banking,Completed,
T043092,U08624,2025-05-19,498.1,Subscription,Starter,2,0,UPI,Completed,
T043093,U08624,2025-06-15,34.96,Accessories,Enterprise,2,20,PayPal,Completed,
T043094,U08624,2025-06-18,260.35,Accessories,Analytics Add-on,2,5,PayPal,Completed,
T043095,U08624,2025-09-17,62.25,Course,Enterprise,3,0,PayPal,Refunded,2025-09-21
T043096,U08625,2024-01-24,130.52,Accessories,Pro,3,0,Card,Completed,
T043097,U08626,2024-03-22,75.05,Subscription,Enterprise,2,5,Net Banking,Completed,
T043098,U08626,2024-03-23,44.36,Software,Enterprise,2,0,Card,Completed,
T043099,U08626,2024-06-20,204.78,Subscription,Enterprise,3,5,Net Banking,Completed,
T043100,U08626,2024-06-20,470.55,Subscription,Analytics Add-on,3,10,Card,Completed,
T043101,U08626,2024-08-22,207.93,Accessories,Pro,2,20,Card,Completed,
T043102,U08626,2024-09-17,0.0,Course,Starter,2,5,PayPal,Failed,
T043103,U08626,2024-09-17,0.0,Accessories,Analytics Add-on,2,5,Net Banking,Failed,
T043104,U08628,2024-09-07,149.79,Accessories,Starter,1,20,Net Banking,Completed,
T043105,U08628,2024-09-05,461.13,Software,Starter,3,10,PayPal,Completed,
T043106,U08628,2024-10-03,314.45,Accessories,Pro,1,5,PayPal,Completed,
T043107,U08628,2024-10-06,320.58,Course,Starter,1,0,Net Banking,Completed,
T043108,U08628,2024-11-05,273.51,Subscription,Pro,3,0,Net Banking,Completed,
T043109,U08628,2025-01-03,329.86,Software,Starter,2,5,Net Banking,Completed,
T043110,U08628,2025-01-03,463.47,Course,Pro,3,5,Net Banking,Completed,
T043111,U08628,2025-02-01,52.31,Subscription,Pro,1,5,Net Banking,Completed,
T043112,U08628,2025-03-06,383.94,Accessories,Starter,3,20,Card,Completed,
T043113,U08628,2025-03-31,146.96,Subscription,Enterprise,1,0,PayPal,Completed,
T043114,U08628,2025-04-02,325.41,Software,Pro,3,10,Card,Completed,
T043115,U08628,2025-07-02,0.0,Subscription,Starter,2,10,Net Banking,Failed,
T043116,U08629,2024-01-30,0.0,Subscription,Starter,3,20,Card,Failed,
T043117,U08629,2024-02-28,351.35,Subscription,Analytics Add-on,1,20,Net Banking,Completed,
T043118,U08629,2024-02-28,242.14,Software,Enterprise,3,5,UPI,Completed,
T043119,U08629,2024-03-30,0.0,Course,Analytics Add-on,2,20,UPI,Failed,
T043120,U08629,2024-04-30,36.54,Accessories,Analytics Add-on,3,5,PayPal,Completed,
T043121,U08629,2024-04-30,420.83,Course,Enterprise,1,0,PayPal,Completed,
T043122,U08629,2024-06-29,290.74,Course,Enterprise,2,5,PayPal,Completed,
T043123,U08629,2024-08-02,49.36,Course,Enterprise,3,15,Card,Refunded,2024-08-06
T043124,U08629,2024-07-30,0.0,Course,Starter,3,10,Card,Failed,
T043125,U08629,2024-08-27,318.22,Software,Enterprise,1,15,PayPal,Completed,
T043126,U08629,2024-10-01,373.53,Subscription,Analytics Add-on,1,20,Card,Completed,
T043127,U08629,2024-09-29,204.11,Subscription,Pro,2,5,Net Banking,Completed,
T043128,U08629,2024-10-28,202.84,Software,Analytics Add-on,3,20,Net Banking,Completed,
T043129,U08629,2024-10-27,466.73,Software,Enterprise,3,10,PayPal,Completed,
T043130,U08629,2024-12-25,239.08,Course,Enterprise,1,10,PayPal,Completed,
T043131,U08629,2024-12-27,187.74,Course,Enterprise,3,0,PayPal,Completed,
T043132,U08630,2024-07-07,350.49,Subscription,Pro,2,5,PayPal,Completed,
T043133,U08631,2025-01-19,126.42,Subscription,Analytics Add-on,1,20,Net Banking,Refunded,2025-01-26
T043134,U08632,2024-12-27,217.04,Course,Enterprise,1,10,Card,Completed,
T043135,U08632,2024-12-27,199.1,Course,Analytics Add-on,1,0,PayPal,Completed,
T043136,U08632,2025-01-24,209.74,Subscription,Enterprise,3,0,Net Banking,Completed,
T043137,U08632,2025-04-22,0.0,Course,Pro,1,20,UPI,Failed,
T043138,U08632,2025-06-28,142.29,Accessories,Starter,1,20,PayPal,Completed,
T043139,U08632,2025-07-27,454.88,Course,Analytics Add-on,3,10,Net Banking,Refunded,2025-07-31
T043140,U08632,2025-08-26,148.37,Course,Enterprise,2,5,Card,Refunded,2025-08-30
T043141,U08632,2025-08-26,87.97,Course,Starter,1,0,PayPal,Completed,
T043142,U08632,2025-09-23,362.53,Software,Analytics Add-on,1,20,Net Banking,Completed,
T043143,U08632,2025-10-18,0.0,Accessories,Enterprise,1,10,Card,Failed,
T043144,,2025-11-23,404.78,Accessories,Analytics Add-on,1,15,Card,Completed,
T043145,U08632,2025-11-21,475.54,Software,Enterprise,1,5,Card,Completed,
T043146,U08633,2024-09-18,438.39,Accessories,Pro,2,5,Net Banking,Completed,
T043147,U08633,2024-09-17,145.4,Accessories,Enterprise,3,10,PayPal,Completed,
T043148,U08633,2024-10-20,282.27,Subscription,Enterprise,3,10,PayPal,Completed,
T043149,U08633,2024-10-20,136.83,Accessories,Starter,2,20,Net Banking,Completed,
T043150,U08633,2024-11-17,304.29,Course,Pro,3,5,Net Banking,Completed,
T043151,U08633,2024-11-18,383.82,Software,Starter,1,0,PayPal,Refunded,2024-11-22
T043152,U08633,2025-01-15,468.24,Course,Starter,1,10,UPI,Completed,
T043153,U08633,2025-01-14,121.08,Accessories,Pro,2,5,PayPal,Completed,
T043154,U08633,2025-02-11,0.0,Course,Enterprise,1,5,Net Banking,Failed,
T043155,U08633,2025-02-11,234.05,Course,Starter,2,15,UPI,Completed,
T043156,U08633,2025-03-19,498.36,Software,Enterprise,3,20,PayPal,Completed,
T043157,U08634,2024-03-17,58.37,Software,Enterprise,1,5,PayPal,Completed,
T043158,U08635,2024-02-07,0.0,Software,Analytics Add-on,3,20,Net Banking,Failed,
T043159,U08635,2024-04-07,0.0,Course,Starter,3,20,Card,Failed,
T043160,U08635,2024-04-08,304.62,Subscription,Enterprise,3,0,Card,Completed,
T043161,U08635,2024-06-07,424.43,Software,Starter,2,20,Card,Completed,
T043162,U08635,2024-07-09,117.34,Course,Pro,2,0,PayPal,Completed,
T043163,U08635,2024-08-06,297.82,Subscription,Analytics Add-on,2,15,Net Banking,Completed,
T043164,U08635,2024-10-02,242.73,Subscription,Analytics Add-on,3,0,Net Banking,Completed,
T043165,U08635,2024-11-01,177.84,Course,Enterprise,1,0,PayPal,Refunded,2024-11-08
T043166,U08637,2024-08-13,343.24,Course,Enterprise,1,10,Net Banking,Completed,
T043167,U08637,2024-08-13,473.06,Accessories,Enterprise,3,10,Card,Completed,
T043168,U08637,2024-09-17,253.53,Subscription,Enterprise,1,20,PayPal,Completed,
T043169,U08637,2024-11-13,223.78,Software,Analytics Add-on,3,5,UPI,Refunded,2024-11-19
T043170,U08638,2024-09-20,235.12,Subscription,Analytics Add-on,2,5,UPI,Completed,
T043171,U08638,2024-10-15,203.34,Subscription,Analytics Add-on,3,0,UPI,Completed,
T043172,U08638,2024-10-18,143.88,Software,Enterprise,1,10,Card,Completed,
T043173,U08638,2024-11-16,0.0,Subscription,Enterprise,3,0,PayPal,Failed,
T043174,U08638,2024-12-19,423.56,Course,Starter,3,20,Net Banking,Completed,
T043175,U08638,2024-12-18,195.14,Subscription,Enterprise,2,5,Card,Completed,
T043176,U08638,2025-01-12,114.71,Course,Starter,2,10,Card,Completed,
T043177,U08638,2025-01-15,45.09,Software,Pro,2,0,PayPal,Completed,
T043178,U08638,2025-02-14,428.41,Course,Analytics Add-on,2,5,Card,Completed,
T043179,U08638,2025-03-19,437.29,Accessories,Pro,3,20,PayPal,Completed,
T043180,U08638,2025-03-20,459.82,Software,Starter,3,0,Card,Completed,
T043181,U08639,2024-02-03,67.08,Software,Starter,2,5,PayPal,Completed,
T043182,U08639,2024-02-02,303.88,Course,Analytics Add-on,3,5,PayPal,Completed,
T043183,U08639,2024-03-06,67.9,Subscription,Pro,1,0,PayPal,Completed,
T043184,U08639,2024-04-01,182.78,Course,Enterprise,1,0,Card,Completed,
T043185,U08639,2024-04-03,221.02,Subscription,Pro,3,15,UPI,Completed,
T043186,U08639,2024-04-30,60.29,Subscription,Enterprise,3,15,Net Banking,Completed,
T043187,U08640,2024-11-29,86.55,Subscription,Analytics Add-on,1,15,UPI,Completed,
T043188,U08640,2024-11-30,232.04,Software,Enterprise,3,10,PayPal,Completed,
T043189,U08640,2025-01-02,380.04,Accessories,Starter,3,10,Net Banking,Completed,
T043190,U08640,2025-01-02,55.95,Software,Pro,2,20,PayPal,Completed,
T043191,U08640,2025-05-02,65.62,Accessories,Starter,3,0,Net Banking,Completed,
T043192,U08640,2025-05-04,458.39,Accessories,Pro,2,5,Net Banking,Completed,
T043193,U08640,2025-06-01,133.26,Software,Analytics Add-on,3,15,PayPal,Completed,
T043194,U08640,2025-06-01,47.88,Course,Starter,2,5,Net Banking,Completed,
T043195,U08640,2025-07-28,352.21,Accessories,Pro,2,15,PayPal,Completed,
T043196,U08640,2025-08-28,309.58,Course,Analytics Add-on,3,15,PayPal,Completed,
T043197,U08640,2025-09-28,66.39,Subscription,Starter,3,10,Net Banking,Completed,
T043198,U08641,2024-02-21,237.4,Accessories,Analytics Add-on,3,5,UPI,Completed,
T043199,U08641,2024-03-26,105.57,Accessories,Pro,1,20,UPI,Completed,
T043200,U08641,2024-03-23,312.41,Course,Enterprise,3,5,UPI,Completed,
T043201,U08641,2024-04-25,416.63,Accessories,Starter,1,15,Card,Completed,
T043202,U08641,2024-04-24,104.99,Accessories,Pro,1,20,Card,Completed,
T043203,U08641,2024-05-20,80.02,Accessories,Analytics Add-on,2,0,UPI,Completed,
T043204,U08641,2024-05-20,377.35,Software,Starter,1,5,UPI,Completed,
T043205,U08642,2024-07-29,124.34,Accessories,Enterprise,1,0,Card,Completed,
T043206,U08642,2024-08-01,253.82,Course,Analytics Add-on,1,20,PayPal,Completed,
T043207,U08642,2024-08-28,271.91,Software,Pro,2,5,PayPal,Completed,
T043208,U08643,2024-05-30,186.78,Accessories,Analytics Add-on,3,10,UPI,Completed,
T043209,U08643,2024-06-02,207.93,Software,Analytics Add-on,1,15,Card,Completed,
T043210,U08643,2024-07-04,170.11,Software,Pro,3,20,Card,Completed,
T043211,U08643,2024-07-05,89.16,Course,Analytics Add-on,2,20,Card,Completed,
T043212,U08643,2024-07-28,311.39,Software,Starter,1,15,PayPal,Completed,
T043213,U08643,2024-09-03,410.52,Software,Starter,3,10,UPI,Completed,
T043214,U08644,2024-05-04,352.82,Subscription,Analytics Add-on,3,0,PayPal,Completed,
T043215,U08644,2024-05-05,249.82,Course,Enterprise,2,15,Card,Completed,
T043216,U08644,2024-06-03,407.99,Subscription,Analytics Add-on,3,5,PayPal,Completed,
T043217,U08645,2024-10-11,250.32,Subscription,Analytics Add-on,1,5,UPI,Completed,
T043218,U08645,2024-12-13,397.03,Course,Enterprise,1,15,UPI,Completed,
T043219,U08645,2024-12-11,84.95,Course,Starter,3,0,Card,Completed,
T043220,U08645,2025-01-14,0.0,Course,Analytics Add-on,2,15,PayPal,Failed,
T043221,U08645,2025-01-14,0.0,Accessories,Starter,3,5,Card,Failed,
T043222,U08645,2025-03-15,38.39,Course,Pro,1,15,Net Banking,Completed,
T043223,U08645,2025-03-14,119.07,Subscription,Enterprise,2,5,PayPal,Refunded,2025-03-20
T043224,U08645,2025-04-12,87.52,Software,Analytics Add-on,1,20,Net Banking,Completed,
T043225,U08645,2025-05-08,197.51,Software,Enterprise,1,15,UPI,Refunded,2025-05-15
T043226,U08645,2025-05-11,263.85,Subscription,Starter,1,20,UPI,Completed,
T043227,U08645,2025-06-06,192.32,Accessories,Starter,2,5,UPI,Completed,
T043228,U08645,2025-06-07,33.0,Subscription,Analytics Add-on,2,10,UPI,Completed,
T043229,U08646,2024-10-05,266.12,Software,Pro,2,15,Net Banking,Completed,
T043230,U08646,2024-11-05,425.3,Subscription,Pro,1,15,PayPal,Completed,
T043231,U08647,2024-09-14,289.71,Course,Pro,3,0,PayPal,Refunded,2024-09-19
T043232,U08647,2024-09-13,486.19,Subscription,Pro,2,5,PayPal,Refunded,2024-09-19
T043233,U08647,2024-10-19,445.88,Software,Starter,1,15,Card,Completed,
T043234,U08647,2024-11-14,53.91,Subscription,Analytics Add-on,3,10,UPI,Completed,
T043235,U08647,2024-12-16,0.0,Software,Pro,2,20,Net Banking,Failed,
T043236,U08647,2025-01-15,32.59,Software,Analytics Add-on,3,10,PayPal,Completed,
T043237,U08647,2025-01-16,398.27,Subscription,Analytics Add-on,2,20,PayPal,Completed,
T043238,U08647,2025-02-12,276.23,Accessories,Pro,3,5,Net Banking,Completed,
T043239,U08647,2025-02-12,0.0,Course,Pro,1,0,Net Banking,Failed,
T043240,U08647,2025-03-14,320.2,Course,Pro,3,0,PayPal,Completed,
T043241,U08647,2025-04-12,484.69,Course,Pro,3,20,UPI,Completed,
T043242,U08647,2025-04-10,324.06,Course,Analytics Add-on,3,10,Net Banking,Completed,
T043243,U08647,2025-05-16,483.07,Software,Starter,2,15,Net Banking,Completed,
T043244,U08648,2024-11-01,349.59,Subscription,Pro,2,0,PayPal,Completed,
T043245,U08648,2024-12-01,0.0,Subscription,Pro,3,15,UPI,Failed,
T043246,U08649,2024-04-12,0.0,Course,Starter,2,20,UPI,Failed,
T043247,U08650,2024-06-18,130.79,Software,Enterprise,2,5,Card,Completed,
T043248,U08650,2024-06-18,323.15,Accessories,Analytics Add-on,3,10,UPI,Completed,
T043249,U08651,2024-06-27,260.69,Accessories,Enterprise,2,20,Card,Completed,
T043250,U08651,2024-07-29,477.76,Accessories,Enterprise,1,5,UPI,Completed,
T043251,U08651,2024-08-27,283.62,Accessories,Enterprise,3,15,Card,Completed,
T043252,U08651,2024-08-27,293.36,Course,Analytics Add-on,1,0,UPI,Completed,
T043253,U08651,2024-11-20,392.77,Software,Enterprise,2,20,Net Banking,Completed,
T043254,U08651,2024-12-24,0.0,Subscription,Enterprise,3,5,PayPal,Failed,
T043255,U08651,2024-12-25,489.94,Course,Analytics Add-on,1,5,Net Banking,Completed,
T043256,U08651,2025-01-21,0.0,Subscription,Enterprise,2,5,UPI,Failed,
T043257,U08651,2025-01-21,0.0,Course,Pro,1,20,UPI,Failed,
T043258,U08652,2024-06-03,241.98,Course,Starter,3,20,Net Banking,Completed,
T043259,U08652,2024-06-02,428.55,Accessories,Pro,1,20,PayPal,Completed,
T043260,U08652,2024-07-02,0.0,Subscription,Enterprise,3,20,UPI,Failed,
T043261,U08652,2024-07-01,102.13,Software,Enterprise,1,0,Net Banking,Completed,
T043262,U08652,2024-11-01,210.73,Subscription,Pro,2,10,Net Banking,Completed,
T043263,U08652,2024-12-02,329.35,Software,Analytics Add-on,3,5,Card,Completed,
T043264,U08652,2025-01-01,42.07,Software,Analytics Add-on,2,20,Net Banking,Completed,
T043265,U08652,2025-02-01,108.61,Subscription,Starter,1,0,PayPal,Completed,
T043266,U08652,2025-03-04,50.04,Course,Analytics Add-on,3,20,UPI,Completed,
T043267,U08652,2025-03-04,421.52,Accessories,Enterprise,2,0,PayPal,Completed,
T043268,U08652,2025-03-30,347.67,Software,Analytics Add-on,1,15,PayPal,Refunded,2025-04-06
T043269,U08653,2024-11-27,496.64,Subscription,Analytics Add-on,3,5,Card,Refunded,2024-12-01
T043270,U08653,2024-12-25,272.82,Accessories,Enterprise,1,20,Net Banking,Refunded,2025-01-01
T043271,U08653,2025-01-29,122.75,Software,Starter,1,15,Card,Completed,
T043272,U08653,2025-02-25,240.98,Software,Pro,2,20,UPI,Completed,
T043273,U08653,2025-03-29,309.81,Software,Pro,1,20,Card,Refunded,2025-04-03
T043274,U08653,2025-03-29,212.93,Course,Analytics Add-on,3,10,PayPal,Completed,
T043275,U08653,2025-04-27,102.96,Accessories,Pro,2,10,Card,Completed,
T043276,U08655,2024-07-03,145.05,Course,Analytics Add-on,2,15,Net Banking,Completed,
T043277,U08655,2024-07-05,0.0,Subscription,Analytics Add-on,2,10,UPI,Failed,
T043278,U08655,2024-08-02,190.98,Course,Pro,1,0,Card,Completed,
T043279,U08655,2024-10-01,389.07,Subscription,Pro,2,0,Net Banking,Completed,
T043280,U08655,2024-10-01,0.0,Course,Analytics Add-on,2,10,Net Banking,Failed,
T043281,U08655,2024-11-01,319.34,Software,Analytics Add-on,2,20,UPI,Completed,
T043282,U08656,2024-06-27,437.78,Course,Analytics Add-on,1,5,Net Banking,Completed,
T043283,U08656,2024-06-26,257.16,Software,Analytics Add-on,3,0,Card,Completed,
T043284,U08656,2024-07-29,0.0,Subscription,Starter,1,20,Net Banking,Failed,
T043285,U08656,2024-07-30,128.71,Accessories,Starter,2,10,UPI,Completed,
T043286,U08656,2024-10-26,115.83,Course,Analytics Add-on,1,20,UPI,Refunded,2024-11-01
T043287,U08656,2024-11-26,101.21,Course,Analytics Add-on,3,20,PayPal,Refunded,2024-12-03
T043288,U08656,2024-11-29,320.45,Subscription,Pro,1,10,Net Banking,Completed,
T043289,U08656,2024-12-26,270.07,Accessories,Pro,2,20,Net Banking,Completed,
T043290,U08656,2024-12-28,61.67,Course,Pro,2,5,Net Banking,Completed,
T043291,U08656,2025-02-25,326.5,Software,Enterprise,1,10,PayPal,Completed,
T043292,U08656,2025-02-25,334.15,Subscription,Starter,2,0,PayPal,Completed,
T043293,U08657,2024-04-22,478.36,Software,Starter,1,15,PayPal,Completed,
T043294,U08657,2024-06-23,449.92,Subscription,Pro,2,15,Card,Completed,
T043295,U08657,2024-07-19,305.25,Subscription,Enterprise,1,15,PayPal,Refunded,2024-07-26
T043296,U08657,2024-07-22,315.1,Accessories,Analytics Add-on,1,20,Card,Completed,
T043297,U08657,2024-08-22,320.63,Course,Pro,3,10,Card,Completed,
T043298,U08657,2024-12-21,372.43,Software,Pro,3,5,PayPal,Completed,
T043299,U08657,2025-01-21,428.85,Software,Pro,3,15,PayPal,Completed,
T043300,U08657,2025-01-21,46.98,Accessories,Enterprise,2,5,PayPal,Completed,
T043301,U08657,2025-02-17,330.63,Subscription,Pro,2,15,Card,Refunded,2025-02-24
T043302,U08658,2024-09-20,425.57,Accessories,Starter,2,0,Card,Completed,
T043303,U08659,2024-03-28,40.06,Accessories,Pro,3,15,PayPal,Completed,
T043304,U08660,2024-11-04,185.96,Course,Pro,3,20,PayPal,Refunded,2024-11-09
T043305,U08660,2024-11-05,349.55,Subscription,Enterprise,3,5,Net Banking,Completed,
T043306,U08660,2024-12-05,276.44,Software,Starter,2,0,UPI,Completed,
T043307,U08660,2025-02-05,330.53,Software,Pro,2,10,Net Banking,Completed,
T043308,U08660,2025-03-01,83.34,Accessories,Pro,2,0,Net Banking,Completed,
T043309,U08660,2025-04-04,319.44,Subscription,Pro,1,0,Net Banking,Refunded,2025-04-09
T043310,U08660,2025-05-05,44.14,Subscription,Analytics Add-on,2,5,Card,Completed,
T043311,U08660,2025-06-02,274.49,Accessories,Enterprise,3,15,Net Banking,Refunded,2025-06-07
T043312,U08660,2025-06-03,33.04,Software,Pro,1,15,Net Banking,Completed,
T043313,U08660,2025-07-06,68.59,Accessories,Starter,3,10,UPI,Completed,
T043314,U08660,2025-07-31,207.21,Course,Analytics Add-on,3,20,UPI,Completed,
T043315,U08660,2025-07-31,156.21,Subscription,Pro,3,15,UPI,Completed,
T043316,U08661,2024-05-06,323.55,Course,Analytics Add-on,3,10,Card,Completed,
T043317,U08661,2024-05-07,283.33,Accessories,Analytics Add-on,3,10,PayPal,Completed,
T043318,U08661,2024-06-03,275.55,Course,Enterprise,2,5,Net Banking,Completed,
T043319,U08661,2024-06-29,386.2,Software,Analytics Add-on,1,15,UPI,Completed,
T043320,U08661,2024-07-02,0.0,Software,Enterprise,3,10,Net Banking,Failed,
T043321,U08661,2024-09-03,356.88,Software,Starter,2,10,Card,Refunded,2024-09-09
T043322,U08661,2024-09-05,383.44,Software,Starter,3,20,Card,Completed,
T043323,U08661,2024-10-02,337.6,Course,Analytics Add-on,1,20,PayPal,Completed,
T043324,U08662,2024-05-04,114.36,Software,Pro,1,20,Card,Completed,
T043325,U08662,2024-05-05,131.91,Accessories,Pro,3,20,UPI,Completed,
T043326,U08663,2024-02-09,0.0,Subscription,Analytics Add-on,2,20,PayPal,Failed,
T043327,U08663,2024-02-12,0.0,Software,Enterprise,3,20,PayPal,Failed,
T043328,U08663,2024-04-12,376.25,Software,Enterprise,1,5,Net Banking,Completed,
T043329,U08663,2024-06-11,217.86,Subscription,Pro,1,20,PayPal,Refunded,2024-06-17
T043330,U08663,2024-06-12,406.71,Course,Pro,1,5,Card,Refunded,2024-06-17
T043331,U08663,2024-09-11,401.47,Subscription,Starter,1,0,Card,Refunded,2024-09-18
T043332,U08663,2024-10-06,490.89,Course,Analytics Add-on,2,20,UPI,Completed,
T043333,U08663,2024-10-09,348.77,Software,Analytics Add-on,2,5,UPI,Completed,
T043334,U08664,2024-09-10,104.52,Subscription,Starter,1,5,PayPal,Completed,
T043335,U08664,2024-09-09,309.75,Software,Starter,1,0,Net Banking,Completed,
T043336,U08664,2024-10-10,31.21,Subscription,Starter,3,10,PayPal,Completed,
