subscription_id,user_id,start_date,renewal_date,end_date,monthly_fee,status
S08353,U08353,2024-01-16,2024-02-15,2024-03-16,20,Cancelled
S08354,U08354,2024-10-08,2024-11-07,2025-02-05,0,Cancelled
S08355,U08355,2024-04-02,2024-05-02,2024-05-02,0,Cancelled
S08356,U08356,2024-09-25,2024-10-25,2025-05-23,50,Cancelled
S08357,U08357,2024-05-28,2024-06-27,2024-09-25,50,Cancelled
S08358,U08358,2024-02-06,2024-03-07,2024-08-04,0,Cancelled
S08359,U08359,2024-03-05,2024-04-04,2024-04-04,20,Cancelled
S08360,U08360,2024-05-08,2024-06-07,2024-07-07,20,Cancelled
S08361,U08361,2024-01-13,2024-02-12,2024-05-12,0,Cancelled
S08362,U08362,2024-12-03,2025-01-02,2025-02-01,20,Cancelled
S08363,U08363,2024-02-01,2024-03-02,2024-03-02,20,Cancelled
S08364,U08364,2024-03-05,2024-04-04,2024-08-02,20,Cancelled
S08365,U08365,2024-12-11,2025-01-10,2025-01-10,50,Cancelled
S08366,U08366,2024-10-13,2024-11-12,2025-03-12,50,Cancelled
S08367,U08367,2024-03-13,2024-04-12,2024-04-12,0,Cancelled
S08368,U08368,2024-08-24,2024-09-23,,20,Active
S08369,U08369,2024-05-22,2024-06-21,2024-07-21,0,Cancelled
S08370,U08370,2024-01-23,2024-02-22,2024-08-20,50,Cancelled
S08371,U08371,2024-12-19,2025-01-18,2025-02-17,50,Cancelled
S08372,U08372,2024-03-14,2024-04-13,,20,Active
S08373,U08373,2024-03-03,2024-04-02,,50,Active
S08374,U08374,2024-12-23,2025-01-22,2025-03-23,0,Cancelled
S08375,U08375,2024-10-04,2024-11-03,2025-01-02,0,Cancelled
S08376,U08376,2024-12-06,2025-01-05,2025-01-05,20,Cancelled
S08377,U08377,2024-01-10,2024-02-09,2024-05-09,20,Cancelled
S08378,U08378,2024-12-08,2025-01-07,2025-07-06,20,Cancelled
S08379,U08379,2024-12-20,2025-01-19,2025-01-19,20,Cancelled
S08380,U08380,2024-01-15,2024-02-14,2024-08-12,0,Cancelled
S08381,U08381,2024-07-11,2024-08-10,2025-01-07,0,Cancelled
S08382,U08382,2024-04-08,2024-05-08,2024-07-07,0,Cancelled
S08383,U08383,2024-10-14,2024-11-13,2024-11-13,20,Cancelled
S08384,U08384,2024-07-16,2024-08-15,2024-10-14,20,Cancelled
S08385,U08385,2024-02-19,2024-03-20,2024-06-18,0,Cancelled
S08386,U08386,2024-02-04,2024-03-05,,50,Active
S08387,U08387,2024-01-09,2024-02-08,2024-02-08,50,Cancelled
S08388,U08388,2024-11-04,2024-12-04,,50,Active
S08389,U08389,2024-08-11,2024-09-10,2025-02-07,50,Cancelled
S08390,U08390,2024-03-11,2024-04-10,,20,Active
S08391,U08391,2024-09-10,2024-10-10,2025-06-07,0,Cancelled
S08392,U08392,2024-01-12,2024-02-11,2024-06-10,0,Cancelled
S08393,U08393,2024-06-14,2024-07-14,2024-11-11,50,Cancelled
S08394,U08394,2024-05-12,2024-06-11,2024-08-10,0,Cancelled
S08395,U08395,2024-09-27,2024-10-27,2024-10-27,0,Cancelled
S08396,U08396,2024-06-27,2024-07-27,2024-07-27,0,Cancelled
S08397,U08397,2024-03-12,2024-04-11,2024-04-11,50,Cancelled
S08398,U08398,2024-03-04,2024-04-03,2024-04-03,0,Cancelled
S08399,U08399,2024-03-01,2024-03-31,2024-05-30,50,Cancelled
S08400,U08400,2024-09-16,2024-10-16,2025-02-13,0,Cancelled
S08401,U08401,2024-04-06,2024-05-06,2025-01-01,50,Cancelled
S08402,U08402,2024-03-23,2024-04-22,2024-04-22,20,Cancelled
S08403,U08403,2024-05-16,2024-06-15,2024-07-15,20,Cancelled
S08404,U08404,2024-07-08,2024-08-07,2025-05-04,50,Cancelled
S08405,U08405,2024-12-03,2025-01-02,2025-01-02,20,Cancelled
S08406,U08406,2024-04-01,2024-05-01,2024-05-31,0,Cancelled
S08407,U08407,2024-10-21,2024-11-20,2024-12-20,20,Cancelled
S08408,U08408,2024-12-17,2025-01-16,2025-02-15,20,Cancelled
S08409,U08409,2024-03-19,2024-04-18,2024-04-18,20,Cancelled
S08410,U08410,2024-10-03,2024-11-02,2025-01-31,50,Cancelled
S08411,U08411,2024-11-14,2024-12-14,2025-02-12,50,Cancelled
S08412,U08412,2024-01-28,2024-02-27,2024-02-27,20,Cancelled
S08413,U08413,2024-08-03,2024-09-02,,0,Active
S08414,U08414,2024-06-25,2024-07-25,2025-05-21,20,Cancelled
S08415,U08415,2024-07-27,2024-08-26,2024-08-26,20,Cancelled
S08416,U08416,2024-09-22,2024-10-22,2025-06-19,50,Cancelled
S08417,U08417,2024-03-03,2024-04-02,2024-04-02,0,Cancelled
S08418,U08418,2024-03-31,2024-04-30,2024-04-30,50,Cancelled
S08419,U08419,2024-07-12,2024-08-11,2024-10-10,0,Cancelled
S08420,U08420,2024-10-31,2024-11-30,2025-01-29,0,Cancelled
S08421,U08421,2024-09-30,2024-10-30,2025-01-28,0,Cancelled
S08422,U08422,2024-06-14,2024-07-14,2024-09-12,50,Cancelled
S08423,U08423,2024-11-29,2024-12-29,,0,Active
S08424,U08424,2024-04-29,2024-05-29,2024-10-26,50,Cancelled
S08425,U08425,2024-08-27,2024-09-26,2025-03-25,0,Cancelled
S08426,U08426,2024-10-17,2024-11-16,2024-11-16,20,Cancelled
S08427,U08427,2024-02-26,2024-03-27,2024-10-23,20,Cancelled
S08428,U08428,2024-08-28,2024-09-27,2024-10-27,20,Cancelled
S08429,U08429,2024-09-13,2024-10-13,2025-03-12,0,Cancelled
S08430,U08430,2024-12-13,2025-01-12,2025-09-09,20,Cancelled
S08431,U08431,2024-04-16,2024-05-16,2024-05-16,50,Cancelled
S08432,U08432,2024-08-30,2024-09-29,2025-04-27,0,Cancelled
S08433,U08433,2024-05-28,2024-06-27,2024-06-27,20,Cancelled
S08434,U08434,2024-08-28,2024-09-27,2024-09-27,0,Cancelled
S08435,U08435,2024-05-24,2024-06-23,2024-10-21,50,Cancelled
S08436,U08436,2024-08-25,2024-09-24,2024-10-24,0,Cancelled
S08437,U08437,2024-09-26,2024-10-26,2024-10-26,20,Cancelled
S08438,U08438,2024-05-18,2024-06-17,2024-08-16,20,Cancelled
S08439,U08439,2024-09-29,2024-10-29,2024-12-28,20,Cancelled
S08440,U08440,2024-08-26,2024-09-25,2025-04-23,50,Cancelled
S08441,U08441,2024-08-17,2024-09-16,2025-03-15,50,Cancelled
S08442,U08442,2024-02-07,2024-03-08,2024-06-06,50,Cancelled
S08443,U08443,2024-02-25,2024-03-26,2024-08-23,20,Cancelled
S08444,U08444,2024-08-19,2024-09-18,2024-09-18,0,Cancelled
S08445,U08445,2024-10-03,2024-11-02,2025-03-02,20,Cancelled
S08446,U08446,2024-05-04,2024-06-03,2024-06-03,0,Cancelled
S08447,U08447,2024-06-13,2024-07-13,2024-07-13,0,Cancelled
S08448,U08448,2024-02-04,2024-03-05,2024-09-01,50,Cancelled
S08449,U08449,2024-07-27,2024-08-26,2025-05-23,20,Cancelled
S08450,U08450,2024-10-20,2024-11-19,2025-03-19,20,Cancelled
S08451,U08451,2024-11-22,2024-12-22,2024-12-22,50,Cancelled
S08452,U08452,2024-01-09,2024-02-08,2024-03-09,0,Cancelled
S08453,U08453,2024-02-25,2024-03-26,2024-07-24,50,Cancelled
S08454,U08454,2024-11-08,2024-12-08,2025-03-08,20,Cancelled
S08455,U08455,2024-05-09,2024-06-08,2024-09-06,50,Cancelled
S08456,U08456,2024-07-06,2024-08-05,2024-10-04,50,Cancelled
S08457,U08457,2024-07-10,2024-08-09,2024-10-08,0,Cancelled
S08458,U08458,2024-03-06,2024-04-05,2024-04-05,0,Cancelled
S08459,U08459,2024-05-31,2024-06-30,2025-03-27,50,Cancelled
S08460,U08460,2024-05-05,2024-06-04,2024-12-31,0,Cancelled
S08461,U08461,2024-10-19,2024-11-18,2024-12-18,0,Cancelled
S08462,U08462,2024-11-17,2024-12-17,2025-01-16,0,Cancelled
S08463,U08463,2024-02-13,2024-03-14,2024-05-13,20,Cancelled
S08464,U08464,2024-04-04,2024-05-04,2024-06-03,0,Cancelled
S08465,U08465,2024-05-01,2024-05-31,2024-07-30,20,Cancelled
S08466,U08466,2024-11-11,2024-12-11,2025-05-10,0,Cancelled
S08467,U08467,2024-07-06,2024-08-05,2024-08-05,0,Cancelled
S08468,U08468,2024-12-02,2025-01-01,2025-01-31,50,Cancelled
S08469,U08469,2024-01-21,2024-02-20,2024-08-18,20,Cancelled
S08470,U08470,2024-01-29,2024-02-28,2024-02-28,20,Cancelled
S08471,U08471,2024-05-20,2024-06-19,2024-11-16,0,Cancelled
S08472,U08472,2024-05-27,2024-06-26,2024-06-26,50,Cancelled
S08473,U08473,2024-02-09,2024-03-10,2024-03-10,50,Cancelled
S08474,U08474,2024-04-21,2024-05-21,2024-11-17,0,Cancelled
S08475,U08475,2024-09-10,2024-10-10,2024-11-09,0,Cancelled
S08476,U08476,2024-07-19,2024-08-18,2024-08-18,20,Cancelled
S08477,U08477,2024-02-17,2024-03-18,2024-09-14,50,Cancelled
S08478,U08478,2024-12-04,2025-01-03,2025-06-02,20,Cancelled
S08479,U08479,2024-12-18,2025-01-17,2025-05-17,50,Cancelled
S08480,U08480,2024-07-27,2024-08-26,2025-02-22,50,Cancelled
S08481,U08481,2024-06-27,2024-07-27,2025-01-23,20,Cancelled
S08482,U08482,2024-12-07,2025-01-06,2025-01-06,50,Cancelled
S08483,U08483,2024-07-27,2024-08-26,,50,Active
S08484,U08484,2024-11-11,2024-12-11,2025-03-11,20,Cancelled
S08485,U08485,2024-11-27,2024-12-27,2025-04-26,20,Cancelled
S08486,U08486,2024-11-22,2024-12-22,2025-02-20,50,Cancelled
S08487,U08487,2024-06-28,2024-07-28,2024-07-28,20,Cancelled
S08488,U08488,2024-08-25,2024-09-24,,0,Active
S08489,U08489,2024-10-22,2024-11-21,2025-01-20,50,Cancelled
S08490,U08490,2024-11-18,2024-12-18,,0,Active
S08491,U08491,2024-10-11,2024-11-10,,20,Active
S08492,U08492,2024-02-01,2024-03-02,2024-04-01,50,Cancelled
S08493,U08493,2024-01-24,2024-02-23,,20,Active
S08494,U08494,2024-06-12,2024-07-12,2024-08-11,50,Cancelled
S08495,U08495,2024-06-24,2024-07-24,2025-01-20,0,Cancelled
S08496,U08496,2024-05-28,2024-06-27,2024-08-26,20,Cancelled
S08497,U08497,2024-08-30,2024-09-29,2025-02-26,20,Cancelled
S08498,U08498,2024-03-15,2024-04-14,2024-05-14,50,Cancelled
S08499,U08499,2024-05-04,2024-06-03,2024-06-03,50,Cancelled
S08500,U08500,2024-01-11,2024-02-10,2024-02-10,20,Cancelled
S08501,U08501,2024-03-01,2024-03-31,2024-04-30,20,Cancelled
S08502,U08502,2024-11-25,2024-12-25,2025-04-24,50,Cancelled
S08503,U08503,2024-05-12,2024-06-11,2024-07-11,20,Cancelled
S08504,U08504,2024-10-25,2024-11-24,2025-01-23,20,Cancelled
S08505,U08505,2024-05-31,2024-06-30,2024-07-30,0,Cancelled
S08506,U08506,2024-06-12,2024-07-12,2024-10-10,50,Cancelled
S08507,U08507,2024-02-20,2024-03-21,,20,Active
S08508,U08508,2024-04-04,2024-05-04,2024-05-04,50,Cancelled
S08509,U08509,2024-03-20,2024-04-19,2024-11-15,20,Cancelled
S08510,U08510,2024-01-12,2024-02-11,2024-02-11,20,Cancelled
S08511,U08511,2024-04-10,2024-05-10,2024-09-07,50,Cancelled
S08512,U08512,2024-06-27,2024-07-27,2025-03-24,50,Cancelled
S08513,U08513,2024-03-22,2024-04-21,2024-04-21,20,Cancelled
S08514,U08514,2024-04-24,2024-05-24,2024-06-23,50,Cancelled
S08515,U08515,2024-04-13,2024-05-13,2024-07-12,20,Cancelled
S08516,U08516,2024-08-22,2024-09-21,2024-11-20,20,Cancelled
S08517,U08517,2024-05-15,2024-06-14,2025-01-10,50,Cancelled
S08518,U08518,2024-12-13,2025-01-12,,20,Active
S08519,U08519,2024-12-02,2025-01-01,2025-03-02,50,Cancelled
S08520,U08520,2024-08-25,2024-09-24,,0,Active
S08521,U08521,2024-06-23,2024-07-23,2024-08-22,0,Cancelled
S08522,U08522,2024-10-19,2024-11-18,2025-08-15,0,Cancelled
S08523,U08523,2024-10-26,2024-11-25,2025-05-24,20,Cancelled
S08524,U08524,2024-11-03,2024-12-03,2025-07-01,20,Cancelled
S08525,U08525,2024-09-11,2024-10-11,2025-03-10,20,Cancelled
S08526,U08526,2024-04-20,2024-05-20,2025-03-16,0,Cancelled
S08527,U08527,2024-08-28,2024-09-27,2024-11-26,0,Cancelled
S08528,U08528,2024-05-24,2024-06-23,2024-10-21,50,Cancelled
S08529,U08529,2024-12-10,2025-01-09,2025-10-06,50,Cancelled
S08530,U08530,2024-02-25,2024-03-26,,20,Active
S08531,U08531,2024-09-24,2024-10-24,2025-05-22,20,Cancelled
S08532,U08532,2024-07-11,2024-08-10,2024-12-08,50,Cancelled
S08533,U08533,2024-04-01,2024-05-01,2024-12-27,0,Cancelled
S08534,U08534,2024-04-24,2024-05-24,,20,Active
S08535,U08535,2024-07-12,2024-08-11,2025-02-07,50,Cancelled
S08536,U08536,2024-12-07,2025-01-06,2025-04-06,20,Cancelled
S08537,U08537,2024-08-23,2024-09-22,2025-05-20,50,Cancelled
S08538,U08538,2024-08-01,2024-08-31,2024-10-30,0,Cancelled
S08539,U08539,2024-05-10,2024-06-09,2024-07-09,20,Cancelled
S08540,U08540,2024-12-18,2025-01-17,,20,Active
S08541,U08541,2024-02-19,2024-03-20,2024-11-15,50,Cancelled
S08542,U08542,2024-09-19,2024-10-19,2024-12-18,50,Cancelled
S08543,U08543,2024-01-07,2024-02-06,2024-04-06,20,Cancelled
S08544,U08544,2024-09-04,2024-10-04,,50,Active
S08545,U08545,2024-02-14,2024-03-15,2024-04-14,20,Cancelled
S08546,U08546,2024-06-06,2024-07-06,2025-05-02,50,Cancelled
S08547,U08547,2024-01-22,2024-02-21,2024-06-20,20,Cancelled
S08548,U08548,2024-10-11,2024-11-10,2024-11-10,20,Cancelled
S08549,U08549,2024-07-18,2024-08-17,,50,Active
S08550,U08550,2024-01-02,2024-02-01,2024-05-31,20,Cancelled
S08551,U08551,2024-02-15,2024-03-16,2024-10-12,50,Cancelled
S08552,U08552,2024-11-30,2024-12-30,2024-12-30,50,Cancelled
S08553,U08553,2024-03-27,2024-04-26,2024-09-23,0,Cancelled
S08554,U08554,2024-10-17,2024-11-16,2024-11-16,50,Cancelled
S08555,U08555,2024-10-04,2024-11-03,2024-12-03,20,Cancelled
S08556,U08556,2024-03-04,2024-04-03,,20,Active
S08557,U08557,2024-12-24,2025-01-23,2025-02-22,20,Cancelled
S08558,U08558,2024-04-26,2024-05-26,2024-07-25,0,Cancelled
S08559,U08559,2024-04-10,2024-05-10,,0,Active
S08560,U08560,2024-04-10,2024-05-10,2024-06-09,50,Cancelled
S08561,U08561,2024-10-19,2024-11-18,2024-12-18,50,Cancelled
S08562,U08562,2024-06-17,2024-07-17,2024-11-14,0,Cancelled
S08563,U08563,2024-11-08,2024-12-08,,0,Active
S08564,U08564,2024-04-09,2024-05-09,2024-06-08,0,Cancelled
S08565,U08565,2024-06-07,2024-07-07,2024-08-06,50,Cancelled
S08566,U08566,2024-07-13,2024-08-12,2025-02-08,50,Cancelled
S08567,U08567,2024-03-13,2024-04-12,,20,Active
S08568,U08568,2024-12-11,2025-01-10,2025-02-09,50,Cancelled
S08569,U08569,2024-01-16,2024-02-15,2024-03-16,50,Cancelled
S08570,U08570,2024-06-05,2024-07-05,2024-08-04,20,Cancelled
S08571,U08571,2024-07-27,2024-08-26,2024-10-25,50,Cancelled
S08572,U08572,2024-05-05,2024-06-04,2024-11-01,50,Cancelled
S08573,U08573,2024-12-16,2025-01-15,2025-05-15,0,Cancelled
S08574,U08574,2024-09-11,2024-10-11,2025-03-10,0,Cancelled
S08575,U08575,2024-07-29,2024-08-28,,0,Active
S08576,U08576,2024-01-23,2024-02-22,2024-05-22,50,Cancelled
S08577,U08577,2024-03-10,2024-04-09,2024-04-09,0,Cancelled
S08578,U08578,2024-10-26,2024-11-25,,50,Active
S08579,U08579,2024-10-08,2024-11-07,2025-07-05,50,Cancelled
S08580,U08580,2024-07-12,2024-08-11,2024-10-10,0,Cancelled
S08581,U08581,2024-09-06,2024-10-06,2024-10-06,20,Cancelled
S08582,U08582,2024-08-09,2024-09-08,2024-12-07,50,Cancelled
S08583,U08583,2024-12-10,2025-01-09,2025-01-09,20,Cancelled
S08584,U08584,2024-03-24,2024-04-23,,20,Active
S08585,U08585,2024-01-25,2024-02-24,2024-08-22,20,Cancelled
S08586,U08586,2024-09-18,2024-10-18,2025-08-14,50,Cancelled
S08587,U08587,2024-10-01,2024-10-31,2025-01-29,0,Cancelled
S08588,U08588,2024-07-11,2024-08-10,2024-12-08,20,Cancelled
S08589,U08589,2024-01-21,2024-02-20,2024-04-20,20,Cancelled
S08590,U08590,2024-12-15,2025-01-14,2025-03-15,0,Cancelled
S08591,U08591,2024-05-08,2024-06-07,2024-10-05,50,Cancelled
S08592,U08592,2024-08-15,2024-09-14,2024-11-13,50,Cancelled
S08593,U08593,2024-06-27,2024-07-27,2024-07-27,0,Cancelled
S08594,U08594,2024-05-26,2024-06-25,2024-09-23,20,Cancelled
S08595,U08595,2024-11-29,2024-12-29,2025-04-28,0,Cancelled
S08596,U08596,2024-07-18,2024-08-17,,0,Active
S08597,U08597,2024-07-15,2024-08-14,2024-09-13,0,Cancelled
S08598,U08598,2024-06-08,2024-07-08,2024-07-08,20,Cancelled
S08599,U08599,2024-03-07,2024-04-06,2024-10-03,0,Cancelled
S08600,U08600,2024-12-15,2025-01-14,2025-02-13,0,Cancelled
S08601,U08601,2024-10-09,2024-11-08,,20,Active
S08602,U08602,2024-03-15,2024-04-14,2025-02-08,50,Cancelled
S08603,U08603,2024-07-02,2024-08-01,2025-04-28,50,Cancelled
S08604,U08604,2024-02-03,2024-03-04,2024-08-31,0,Cancelled
S08605,U08605,2024-03-13,2024-04-12,,20,Active
S08606,U08606,2024-07-10,2024-08-09,2024-11-07,0,Cancelled
S08607,U08607,2024-08-16,2024-09-15,2025-03-14,0,Cancelled
S08608,U08608,2024-12-23,2025-01-22,2025-03-23,20,Cancelled
S08609,U08609,2024-10-20,2024-11-19,2025-09-15,50,Cancelled
S08610,U08610,2024-03-01,2024-03-31,2024-12-26,0,Cancelled
S08611,U08611,2024-02-29,2024-03-30,,0,Active
S08612,U08612,2024-11-29,2024-12-29,2025-01-28,0,Cancelled
S08613,U08613,2024-10-12,2024-11-11,,20,Active
S08614,U08614,2024-08-10,2024-09-09,,50,Active
S08615,U08615,2024-11-20,2024-12-20,,50,Active
S08616,U08616,2024-03-22,2024-04-21,2024-11-17,20,Cancelled
S08617,U08617,2024-07-17,2024-08-16,2025-05-13,20,Cancelled
S08618,U08618,2024-07-28,2024-08-27,2025-03-25,50,Cancelled
S08619,U08619,2024-12-10,2025-01-09,2025-05-09,0,Cancelled
S08620,U08620,2024-07-21,2024-08-20,2024-08-20,50,Cancelled
S08621,U08621,2024-05-26,2024-06-25,2025-04-21,50,Cancelled
S08622,U08622,2024-08-27,2024-09-26,2024-10-26,50,Cancelled
S08623,U08623,2024-06-10,2024-07-10,2025-05-06,50,Cancelled
S08624,U08624,2024-10-15,2024-11-14,,0,Active
S08625,U08625,2024-01-19,2024-02-18,2024-02-18,20,Cancelled
S08626,U08626,2024-03-18,2024-04-17,2024-10-14,20,Cancelled
S08627,U08627,2024-05-28,2024-06-27,2024-06-27,0,Cancelled
S08628,U08628,2024-08-02,2024-09-01,,50,Active
S08629,U08629,2024-01-28,2024-02-27,,0,Active
S08630,U08630,2024-07-05,2024-08-04,2024-08-04,50,Cancelled
S08631,U08631,2024-12-18,2025-01-17,2025-03-18,50,Cancelled
S08632,U08632,2024-12-22,2025-01-21,,0,Active
S08633,U08633,2024-09-13,2024-10-13,2025-04-11,50,Cancelled
S08634,U08634,2024-03-12,2024-04-11,2024-04-11,20,Cancelled
S08635,U08635,2024-02-04,2024-03-05,2024-12-30,20,Cancelled
S08636,U08636,2024-01-05,2024-02-04,2024-02-04,0,Cancelled
S08637,U08637,2024-08-10,2024-09-09,2024-12-08,0,Cancelled
S08638,U08638,2024-08-15,2024-09-14,2025-04-12,20,Cancelled
S08639,U08639,2024-01-28,2024-02-27,2024-05-27,20,Cancelled
S08640,U08640,2024-11-28,2024-12-28,2025-10-24,20,Cancelled
S08641,U08641,2024-02-17,2024-03-18,2024-06-16,20,Cancelled
S08642,U08642,2024-07-25,2024-08-24,2024-09-23,0,Cancelled
S08643,U08643,2024-04-28,2024-05-28,2024-09-25,50,Cancelled
S08644,U08644,2024-04-27,2024-05-27,2024-07-26,0,Cancelled
S08645,U08645,2024-10-09,2024-11-08,2025-08-05,50,Cancelled
S08646,U08646,2024-07-05,2024-08-04,2025-01-01,0,Cancelled
S08647,U08647,2024-09-11,2024-10-11,2025-06-08,20,Cancelled
S08648,U08648,2024-09-30,2024-10-30,2024-12-29,0,Cancelled
S08649,U08649,2024-04-11,2024-05-11,2024-05-11,0,Cancelled
S08650,U08650,2024-06-12,2024-07-12,2024-07-12,20,Cancelled
S08651,U08651,2024-05-24,2024-06-23,2025-02-18,20,Cancelled
S08652,U08652,2024-05-31,2024-06-30,2025-04-26,20,Cancelled
S08653,U08653,2024-11-24,2024-12-24,2025-06-22,50,Cancelled
S08654,U08654,2024-12-19,2025-01-18,2025-01-18,50,Cancelled
S08655,U08655,2024-07-01,2024-07-31,2024-11-28,20,Cancelled
S08656,U08656,2024-06-24,2024-07-24,2025-03-21,20,Cancelled
S08657,U08657,2024-04-19,2024-05-19,,50,Active
S08658,U08658,2024-08-18,2024-09-17,2024-11-16,20,Cancelled
S08659,U08659,2024-03-22,2024-04-21,2024-04-21,50,Cancelled
S08660,U08660,2024-11-01,2024-12-01,,0,Active
S08661,U08661,2024-04-30,2024-05-30,2024-10-27,20,Cancelled
S08662,U08662,2024-04-30,2024-05-30,2024-06-29,20,Cancelled
S08663,U08663,2024-02-09,2024-03-10,2024-11-05,20,Cancelled
S08664,U08664,2024-08-07,2024-09-06,,20,Active
S08665,U08665,2024-01-04,2024-02-03,2024-08-31,50,Cancelled
S08666,U08666,2024-12-07,2025-01-06,2025-04-06,20,Cancelled
S08667,U08667,2024-02-22,2024-03-23,2024-06-21,0,Cancelled
S08668,U08668,2024-08-02,2024-09-01,2024-10-31,0,Cancelled
S08669,U08669,2024-01-21,2024-02-20,2024-04-20,50,Cancelled
S08670,U08670,2024-08-13,2024-09-12,2025-04-10,50,Cancelled
S08671,U08671,2024-10-12,2024-11-11,2024-11-11,50,Cancelled
S08672,U08672,2024-12-02,2025-01-01,2025-03-02,20,Cancelled
S08673,U08673,2024-08-03,2024-09-02,2025-05-30,50,Cancelled
S08674,U08674,2024-08-24,2024-09-23,2025-02-20,0,Cancelled
S08675,U08675,2024-10-09,2024-11-08,2024-12-08,0,Cancelled
S08676,U08676,2024-11-20,2024-12-20,2024-12-20,50,Cancelled
S08677,U08677,2024-10-08,2024-11-07,2024-11-07,50,Cancelled
S08678,U08678,2024-04-10,2024-05-10,2024-08-08,0,Cancelled
S08679,U08679,2024-05-29,2024-06-28,2024-09-26,20,Cancelled
S08680,U08680,2024-11-11,2024-12-11,2024-12-11,50,Cancelled
S08681,U08681,2024-01-15,2024-02-14,2024-05-14,0,Cancelled
S08682,U08682,2024-08-11,2024-09-10,2024-10-10,0,Cancelled
S08683,U08683,2024-11-17,2024-12-17,2025-01-16,50,Cancelled
S08684,U08684,2024-08-24,2024-09-23,2024-11-22,50,Cancelled
S08685,U08685,2024-04-29,2024-05-29,2024-09-26,0,Cancelled
S08686,U08686,2024-03-17,2024-04-16,2024-06-15,0,Cancelled
S08687,U08687,2024-04-04,2024-05-04,2024-07-03,50,Cancelled
S08688,U08688,2024-11-18,2024-12-18,2025-01-17,50,Cancelled
S08689,U08689,2024-06-28,2024-07-28,,20,Active
S08690,U08690,2024-04-01,2024-05-01,2024-05-01,0,Cancelled
S08691,U08691,2024-11-07,2024-12-07,2025-07-05,50,Cancelled
S08692,U08692,2024-11-17,2024-12-17,2025-03-17,50,Cancelled
S08693,U08693,2024-03-25,2024-04-24,2024-06-23,0,Cancelled
S08694,U08694,2024-06-18,2024-07-18,2024-10-16,0,Cancelled
S08695,U08695,2024-10-28,2024-11-27,2025-02-25,50,Cancelled
S08696,U08696,2024-11-05,2024-12-05,2025-08-02,0,Cancelled
S08697,U08697,2024-02-26,2024-03-27,2024-05-26,50,Cancelled
S08698,U08698,2024-06-11,2024-07-11,2024-12-08,0,Cancelled
S08699,U08699,2024-06-22,2024-07-22,,0,Active
S08700,U08700,2024-06-03,2024-07-03,2024-10-01,0,Cancelled
S08701,U08701,2024-12-04,2025-01-03,2025-04-03,50,Cancelled
S08702,U08702,2024-10-08,2024-11-07,2025-01-06,20,Cancelled
S08703,U08703,2024-11-18,2024-12-18,2025-02-16,50,Cancelled
S08704,U08704,2024-10-06,2024-11-05,2025-02-03,20,Cancelled
S08705,U08705,2024-08-19,2024-09-18,2024-12-17,20,Cancelled
S08706,U08706,2024-12-29,2025-01-28,2025-01-28,0,Cancelled
S08707,U08707,2024-08-30,2024-09-29,2024-10-29,20,Cancelled
S08708,U08708,2024-06-13,2024-07-13,2024-08-12,50,Cancelled
S08709,U08709,2024-02-29,2024-03-30,2024-07-28,20,Cancelled
S08710,U08710,2024-08-26,2024-09-25,2024-11-24,50,Cancelled
S08711,U08711,2024-06-02,2024-07-02,2024-08-31,20,Cancelled
S08712,U08712,2024-07-23,2024-08-22,2024-11-20,0,Cancelled
S08713,U08713,2024-09-30,2024-10-30,,50,Active
S08714,U08714,2024-06-12,2024-07-12,2024-10-10,20,Cancelled
S08715,U08715,2024-02-15,2024-03-16,2024-08-13,50,Cancelled
S08716,U08716,2024-07-19,2024-08-18,2024-12-16,0,Cancelled
S08717,U08717,2024-09-13,2024-10-13,,50,Active
S08718,U08718,2024-10-19,2024-11-18,2024-11-18,20,Cancelled
S08719,U08719,2024-10-10,2024-11-09,2025-02-07,0,Cancelled
S08720,U08720,2024-10-26,2024-11-25,2024-11-25,20,Cancelled
S08721,U08721,2024-09-21,2024-10-21,2025-02-18,20,Cancelled
S08722,U08722,2024-04-11,2024-05-11,2025-02-05,20,Cancelled
S08723,U08723,2024-02-28,2024-03-29,2024-06-27,20,Cancelled
S08724,U08724,2024-08-17,2024-09-16,2024-10-16,20,Cancelled
S08725,U08725,2024-10-17,2024-11-16,2025-07-14,0,Cancelled
S08726,U08726,2024-03-04,2024-04-03,2024-07-02,20,Cancelled
S08727,U08727,2024-01-24,2024-02-23,2024-11-19,50,Cancelled
S08728,U08728,2024-09-07,2024-10-07,2025-04-05,0,Cancelled
S08729,U08729,2024-06-14,2024-07-14,2024-10-12,20,Cancelled
S08730,U08730,2024-08-11,2024-09-10,2024-10-10,0,Cancelled
S08731,U08731,2024-06-12,2024-07-12,2024-07-12,50,Cancelled
S08732,U08732,2024-10-20,2024-11-19,2024-11-19,20,Cancelled
S08733,U08733,2024-11-03,2024-12-03,2025-06-01,20,Cancelled
S08734,U08734,2024-08-04,2024-09-03,2025-01-01,50,Cancelled
S08735,U08735,2024-03-02,2024-04-01,2024-06-30,50,Cancelled
S08736,U08736,2024-09-19,2024-10-19,,0,Active
S08737,U08737,2024-12-20,2025-01-19,2025-02-18,20,Cancelled
S08738,U08738,2024-08-26,2024-09-25,2024-09-25,50,Cancelled
S08739,U08739,2024-03-08,2024-04-07,,50,Active
