transaction_id,user_id,transaction_date,order_value,product_category,product_name,quantity,discount,payment_method,first_transaction_date,cohort_month
T041160,U08235,2024-11-25,215.55,Software,Enterprise,2,0,Card,2024-08-25,2024-08
T041161,U08235,2024-12-21,423.71,Course,Starter,3,0,UPI,2024-08-25,2024-08
T041162,U08235,2024-12-23,187.54,Software,Analytics Add-on,2,5,Card,2024-08-25,2024-08
T041163,U08236,2024-06-30,247.99,Course,Pro,3,20,PayPal,2024-06-30,2024-06
T041164,U08236,2024-06-30,347.6,Software,Pro,3,5,Card,2024-06-30,2024-06
T041165,U08236,2024-09-02,137.07,Course,Pro,3,15,Net Banking,2024-06-30,2024-06
T041166,U08237,2024-11-04,73.58,Subscription,Starter,1,5,PayPal,2024-11-04,2024-11
T041167,U08238,2024-01-21,403.24,Accessories,Analytics Add-on,3,20,Card,2024-01-21,2024-01
T041168,U08239,2024-04-18,315.35,Accessories,Enterprise,3,10,Card,2024-04-18,2024-04
T041170,U08240,2024-03-23,227.43,Course,Starter,1,0,Card,2024-03-23,2024-03
T041171,U08240,2024-03-24,129.91,Accessories,Starter,2,5,PayPal,2024-03-23,2024-03
T041172,U08240,2024-04-21,421.07,Accessories,Starter,1,10,UPI,2024-03-23,2024-03
T041173,U08240,2024-04-23,203.12,Subscription,Starter,3,20,PayPal,2024-03-23,2024-03
T041174,U08240,2024-08-21,306.48,Subscription,Pro,1,15,Net Banking,2024-03-23,2024-03
T041175,U08240,2024-08-21,102.29,Software,Pro,1,5,PayPal,2024-03-23,2024-03
T041180,U08241,2024-03-27,37.31,Course,Analytics Add-on,1,5,Card,2024-03-27,2024-03
T041181,U08243,2024-07-24,125.89,Course,Pro,2,5,UPI,2024-07-24,2024-07
T041182,U08243,2024-08-26,437.92,Course,Starter,2,10,UPI,2024-07-24,2024-07
T041183,U08243,2024-09-22,91.2,Subscription,Analytics Add-on,2,15,PayPal,2024-07-24,2024-07
T041184,U08243,2024-10-19,402.2,Subscription,Analytics Add-on,3,10,Net Banking,2024-07-24,2024-07
T041186,U08243,2024-11-20,454.76,Accessories,Starter,1,10,UPI,2024-07-24,2024-07
T041187,U08243,2025-01-22,126.14,Software,Analytics Add-on,2,10,Card,2024-07-24,2024-07
T041188,U08243,2025-03-20,335.86,Accessories,Starter,3,15,Net Banking,2024-07-24,2024-07
T041189,U08243,2025-05-18,402.59,Course,Starter,3,10,Net Banking,2024-07-24,2024-07
T041190,U08243,2025-05-16,37.77,Accessories,Starter,3,0,UPI,2024-07-24,2024-07
T041191,U08244,2025-01-28,386.26,Subscription,Starter,1,0,Card,2025-01-28,2025-01
T041192,U08244,2025-01-29,115.66,Accessories,Enterprise,1,20,PayPal,2025-01-28,2025-01
T041194,U08244,2025-03-30,372.83,Software,Analytics Add-on,2,5,Net Banking,2025-01-28,2025-01
T041195,U08244,2025-04-29,134.97,Accessories,Pro,1,10,Card,2025-01-28,2025-01
T041196,U08244,2025-04-28,374.32,Software,Analytics Add-on,1,20,Card,2025-01-28,2025-01
T041197,U08244,2025-05-30,165.63,Accessories,Analytics Add-on,3,10,UPI,2025-01-28,2025-01
T041198,U08245,2024-12-27,292.12,Software,Enterprise,3,10,Card,2024-12-24,2024-12
T041199,U08245,2024-12-24,234.34,Software,Starter,1,5,Net Banking,2024-12-24,2024-12
T041200,U08245,2025-01-24,110.32,Subscription,Pro,1,20,UPI,2024-12-24,2024-12
T041201,U08245,2025-01-23,261.07,Subscription,Pro,2,0,Card,2024-12-24,2024-12
T041202,U08245,2025-02-22,424.86,Subscription,Starter,1,10,PayPal,2024-12-24,2024-12
T041203,U08246,2024-12-27,65.47,Subscription,Starter,2,0,Net Banking,2024-12-27,2024-12
T041204,U08246,2024-12-29,406.6,Software,Pro,2,0,Net Banking,2024-12-27,2024-12
T041205,U08246,2025-01-25,351.29,Accessories,Pro,1,20,UPI,2024-12-27,2024-12
T041206,U08246,2025-01-25,311.61,Course,Pro,2,0,PayPal,2024-12-27,2024-12
T041208,U08247,2024-06-24,215.27,Software,Enterprise,2,10,Card,2024-06-24,2024-06
T041209,U08247,2024-08-25,474.33,Software,Analytics Add-on,3,5,Card,2024-06-24,2024-06
T041211,U08248,2025-01-09,436.11,Subscription,Pro,1,10,Net Banking,2025-01-09,2025-01
T041212,U08248,2025-04-15,459.89,Software,Analytics Add-on,2,15,Net Banking,2025-01-09,2025-01
T041213,U08248,2025-05-12,381.8,Accessories,Pro,1,0,Net Banking,2025-01-09,2025-01
T041214,U08248,2025-05-10,465.88,Accessories,Enterprise,3,5,PayPal,2025-01-09,2025-01
T041215,U08248,2025-07-12,349.85,Subscription,Starter,2,5,Net Banking,2025-01-09,2025-01
T041217,U08248,2025-08-12,255.0,Course,Enterprise,3,0,Net Banking,2025-01-09,2025-01
T041218,U08248,2025-08-14,489.84,Software,Pro,2,20,PayPal,2025-01-09,2025-01
T041219,U08248,2025-09-10,453.75,Course,Enterprise,2,20,Net Banking,2025-01-09,2025-01
T041220,U08249,2024-01-14,491.03,Subscription,Enterprise,2,5,Card,2024-01-14,2024-01
T041221,U08253,2024-04-18,479.7,Subscription,Analytics Add-on,2,0,Net Banking,2024-04-18,2024-04
T041222,U08253,2024-04-19,363.78,Course,Analytics Add-on,1,15,PayPal,2024-04-18,2024-04
T041223,U08254,2024-01-15,94.99,Software,Analytics Add-on,1,0,UPI,2024-01-15,2024-01
T041224,U08254,2024-01-15,31.67,Subscription,Starter,2,10,UPI,2024-01-15,2024-01
T041225,U08255,2024-04-06,435.58,Accessories,Starter,1,15,UPI,2024-04-06,2024-04
T041226,U08255,2024-05-05,474.97,Accessories,Analytics Add-on,3,20,UPI,2024-04-06,2024-04
T041227,U08255,2024-05-07,90.1,Course,Analytics Add-on,2,5,Net Banking,2024-04-06,2024-04
T041228,U08255,2024-06-05,222.04,Course,Pro,1,20,Net Banking,2024-04-06,2024-04
T041229,U08255,2024-06-05,107.4,Subscription,Analytics Add-on,3,5,PayPal,2024-04-06,2024-04
T041230,U08255,2024-07-08,143.32,Course,Enterprise,2,5,PayPal,2024-04-06,2024-04
T041231,U08255,2024-07-08,417.63,Course,Enterprise,2,15,Net Banking,2024-04-06,2024-04
T041232,U08255,2024-09-05,457.8,Subscription,Enterprise,2,15,Net Banking,2024-04-06,2024-04
T041233,U08255,2024-09-06,199.19,Accessories,Pro,3,0,Card,2024-04-06,2024-04
T041234,U08255,2024-10-07,315.79,Subscription,Analytics Add-on,2,5,UPI,2024-04-06,2024-04
T041236,U08255,2024-11-03,338.64,Software,Pro,2,5,PayPal,2024-04-06,2024-04
T041237,U08255,2024-12-03,316.31,Course,Starter,3,15,PayPal,2024-04-06,2024-04
T041238,U08256,2024-09-23,52.36,Subscription,Pro,3,20,PayPal,2024-09-23,2024-09
T041239,U08256,2024-09-23,413.99,Accessories,Analytics Add-on,3,20,UPI,2024-09-23,2024-09
T041240,U08256,2024-10-19,134.86,Accessories,Starter,3,10,UPI,2024-09-23,2024-09
T041241,U08256,2024-10-22,288.55,Course,Starter,3,10,Net Banking,2024-09-23,2024-09
T041242,U08257,2024-06-01,308.8,Accessories,Pro,1,5,Net Banking,2024-06-01,2024-06
T041243,U08257,2024-08-02,482.54,Software,Analytics Add-on,1,5,UPI,2024-06-01,2024-06
T041244,U08257,2024-10-04,214.62,Software,Enterprise,2,0,PayPal,2024-06-01,2024-06
T041246,U08258,2024-09-11,381.08,Subscription,Enterprise,2,10,Card,2024-09-11,2024-09
T041247,U08258,2024-09-14,422.71,Software,Enterprise,1,10,Card,2024-09-11,2024-09
T041248,U08258,2024-12-09,67.0,Accessories,Analytics Add-on,1,10,Net Banking,2024-09-11,2024-09
T041249,U08258,2024-12-08,301.23,Subscription,Enterprise,2,5,Net Banking,2024-09-11,2024-09
T041251,U08259,2024-08-19,237.41,Course,Pro,3,0,Card,2024-08-19,2024-08
T041252,U08259,2024-08-20,152.55,Course,Starter,2,5,Net Banking,2024-08-19,2024-08
T041254,U08260,2024-06-15,234.77,Software,Enterprise,1,20,Net Banking,2024-06-15,2024-06
T041255,U08260,2024-06-15,309.72,Subscription,Starter,2,20,PayPal,2024-06-15,2024-06
T041256,U08260,2024-07-14,198.91,Subscription,Pro,2,15,Card,2024-06-15,2024-06
T041258,U08260,2024-10-12,321.92,Subscription,Starter,3,15,Card,2024-06-15,2024-06
T041259,U08261,2024-03-17,126.68,Course,Pro,2,5,Net Banking,2024-03-17,2024-03
T041260,U08261,2024-03-17,490.58,Course,Enterprise,2,10,Card,2024-03-17,2024-03
T041262,U08262,2024-04-05,362.64,Subscription,Analytics Add-on,2,15,PayPal,2024-04-03,2024-04
T041263,U08262,2024-04-03,154.23,Software,Analytics Add-on,3,15,UPI,2024-04-03,2024-04
T041265,U08262,2024-08-04,470.77,Subscription,Pro,2,5,Card,2024-04-03,2024-04
T041266,U08263,2024-07-21,67.51,Software,Starter,2,0,Card,2024-07-20,2024-07
T041267,U08263,2024-07-20,212.02,Software,Starter,2,10,Card,2024-07-20,2024-07
T041270,U08264,2024-12-09,194.02,Software,Starter,3,15,Card,2024-12-09,2024-12
T041272,U08264,2025-01-09,289.5,Subscription,Starter,2,10,Net Banking,2024-12-09,2024-12
T041275,U08264,2025-02-06,366.76,Accessories,Analytics Add-on,2,15,Net Banking,2024-12-09,2024-12
T041276,U08264,2025-03-07,381.01,Accessories,Pro,3,10,Net Banking,2024-12-09,2024-12
T041277,U08264,2025-03-06,179.44,Accessories,Enterprise,3,15,UPI,2024-12-09,2024-12
T041278,U08264,2025-04-09,418.94,Accessories,Enterprise,1,20,UPI,2024-12-09,2024-12
T041279,U08265,2024-07-06,92.64,Subscription,Analytics Add-on,2,15,Net Banking,2024-07-06,2024-07
T041280,U08265,2024-07-07,374.53,Accessories,Enterprise,3,0,Net Banking,2024-07-06,2024-07
T041281,U08265,2024-08-10,202.54,Subscription,Analytics Add-on,2,0,Card,2024-07-06,2024-07
T041282,U08265,2024-09-06,211.92,Subscription,Pro,1,10,Card,2024-07-06,2024-07
T041283,U08265,2024-09-06,408.88,Software,Enterprise,3,20,PayPal,2024-07-06,2024-07
T041284,U08266,2025-01-02,145.65,Software,Pro,1,10,PayPal,2025-01-02,2025-01
T041285,U08266,2025-01-30,375.66,Subscription,Enterprise,1,0,PayPal,2025-01-02,2025-01
T041286,U08266,2025-04-03,304.74,Accessories,Pro,2,10,Card,2025-01-02,2025-01
T041289,U08266,2025-07-02,436.12,Accessories,Starter,2,5,PayPal,2025-01-02,2025-01
T041291,U08267,2024-04-01,321.63,Software,Analytics Add-on,3,20,UPI,2024-04-01,2024-04
T041292,U08267,2024-04-27,331.34,Course,Pro,2,20,Card,2024-04-01,2024-04
T041293,U08268,2024-02-08,104.93,Subscription,Pro,1,20,Net Banking,2024-02-08,2024-02
T041294,U08268,2024-02-09,258.21,Software,Enterprise,2,10,PayPal,2024-02-08,2024-02
T041295,U08269,2024-02-12,447.8,Subscription,Enterprise,1,20,PayPal,2024-02-12,2024-02
T041296,U08269,2024-02-13,152.01,Software,Starter,1,20,UPI,2024-02-12,2024-02
T041297,U08270,2024-10-01,173.81,Subscription,Pro,3,15,UPI,2024-09-30,2024-09
T041298,U08270,2024-09-30,230.83,Course,Enterprise,2,15,Card,2024-09-30,2024-09
T041299,U08270,2024-11-01,360.57,Course,Enterprise,2,15,PayPal,2024-09-30,2024-09
T041300,U08270,2024-11-01,245.96,Software,Analytics Add-on,2,20,Card,2024-09-30,2024-09
T041301,U08270,2024-12-24,172.2,Software,Analytics Add-on,1,15,PayPal,2024-09-30,2024-09
T041302,U08270,2025-01-30,168.92,Course,Pro,2,10,Card,2024-09-30,2024-09
T041303,U08270,2025-01-30,422.33,Subscription,Pro,3,5,PayPal,2024-09-30,2024-09
T041304,U08270,2025-03-29,251.02,Subscription,Starter,3,5,Net Banking,2024-09-30,2024-09
T041305,U08271,2024-06-04,264.45,Course,Pro,3,15,UPI,2024-06-04,2024-06
T041306,U08271,2024-09-29,393.67,Subscription,Enterprise,2,0,PayPal,2024-06-04,2024-06
T041307,U08271,2024-10-01,186.43,Software,Enterprise,3,0,PayPal,2024-06-04,2024-06
T041308,U08271,2024-10-29,441.42,Accessories,Pro,3,5,PayPal,2024-06-04,2024-06
T041309,U08271,2024-10-29,178.81,Course,Pro,2,10,Net Banking,2024-06-04,2024-06
T041310,U08271,2024-11-29,308.77,Software,Pro,3,15,Net Banking,2024-06-04,2024-06
T041311,U08271,2024-11-28,79.37,Software,Starter,2,10,UPI,2024-06-04,2024-06
T041312,U08271,2024-12-29,377.64,Software,Starter,1,15,Net Banking,2024-06-04,2024-06
T041313,U08271,2024-12-27,250.35,Accessories,Enterprise,3,5,PayPal,2024-06-04,2024-06
T041315,U08271,2025-01-29,129.29,Subscription,Pro,2,10,Card,2024-06-04,2024-06
T041316,U08271,2025-03-25,481.27,Course,Pro,1,5,Net Banking,2024-06-04,2024-06
T041317,U08271,2025-03-28,278.25,Course,Enterprise,3,20,Net Banking,2024-06-04,2024-06
T041318,U08272,2024-12-08,455.0,Subscription,Pro,1,10,Card,2024-12-08,2024-12
T041319,U08272,2024-12-08,202.65,Course,Enterprise,1,0,Net Banking,2024-12-08,2024-12
T041320,U08272,2025-01-09,251.03,Course,Analytics Add-on,1,15,UPI,2024-12-08,2024-12
T041321,U08272,2025-01-09,238.5,Course,Enterprise,2,20,PayPal,2024-12-08,2024-12
T041324,U08272,2025-05-10,70.52,Course,Starter,1,5,UPI,2024-12-08,2024-12
T041325,U08273,2024-10-07,437.73,Subscription,Starter,2,5,Card,2024-10-07,2024-10
T041326,U08273,2024-10-09,478.97,Course,Enterprise,2,15,Net Banking,2024-10-07,2024-10
T041327,U08274,2024-12-30,473.89,Accessories,Pro,3,5,PayPal,2024-12-27,2024-12
T041328,U08274,2024-12-27,166.56,Subscription,Analytics Add-on,2,20,Net Banking,2024-12-27,2024-12
T041329,U08274,2025-01-23,315.53,Software,Analytics Add-on,1,5,PayPal,2024-12-27,2024-12
T041330,U08274,2025-01-22,438.07,Course,Analytics Add-on,1,0,Net Banking,2024-12-27,2024-12
T041332,U08274,2025-04-25,265.11,Software,Analytics Add-on,3,15,Net Banking,2024-12-27,2024-12
T041334,U08274,2025-06-26,479.49,Course,Analytics Add-on,1,5,PayPal,2024-12-27,2024-12
T041335,U08274,2025-06-25,388.39,Accessories,Pro,1,5,Card,2024-12-27,2024-12
T041338,U08276,2024-08-07,195.71,Subscription,Enterprise,2,15,UPI,2024-08-07,2024-08
T041340,U08276,2024-09-05,474.89,Accessories,Analytics Add-on,3,5,Net Banking,2024-08-07,2024-08
T041341,U08276,2024-10-08,64.98,Course,Pro,3,20,PayPal,2024-08-07,2024-08
T041342,U08276,2024-10-05,312.67,Accessories,Pro,3,0,Net Banking,2024-08-07,2024-08
T041343,U08277,2024-08-01,362.1,Subscription,Starter,3,20,UPI,2024-07-31,2024-07
T041344,U08277,2024-07-31,300.46,Software,Analytics Add-on,3,20,UPI,2024-07-31,2024-07
T041347,U08278,2024-12-10,401.52,Course,Starter,2,20,Net Banking,2024-12-10,2024-12
T041349,U08279,2024-04-28,243.7,Subscription,Analytics Add-on,3,20,Net Banking,2024-04-28,2024-04
T041350,U08279,2024-04-30,85.69,Subscription,Pro,1,10,Net Banking,2024-04-28,2024-04
T041351,U08280,2024-10-09,82.1,Accessories,Pro,1,15,UPI,2024-10-09,2024-10
T041352,U08280,2024-12-04,193.64,Accessories,Enterprise,1,0,PayPal,2024-10-09,2024-10
T041353,U08280,2025-01-08,27.74,Accessories,Enterprise,2,10,PayPal,2024-10-09,2024-10
T041354,U08280,2025-01-09,405.54,Course,Enterprise,3,0,Card,2024-10-09,2024-10
T041355,U08280,2025-02-03,63.16,Software,Enterprise,2,0,PayPal,2024-10-09,2024-10
T041356,U08281,2024-12-25,438.25,Subscription,Starter,3,0,Net Banking,2024-12-25,2024-12
T041357,U08281,2024-12-25,379.37,Software,Enterprise,1,0,Net Banking,2024-12-25,2024-12
T041358,U08281,2025-01-23,430.88,Course,Starter,2,20,Card,2024-12-25,2024-12
T041359,U08281,2025-02-24,67.9,Accessories,Starter,2,5,PayPal,2024-12-25,2024-12
T041361,U08281,2025-03-27,86.02,Software,Enterprise,3,0,UPI,2024-12-25,2024-12
T041363,U08281,2025-04-27,401.9,Course,Analytics Add-on,3,5,Net Banking,2024-12-25,2024-12
T041364,U08281,2025-05-25,207.18,Subscription,Starter,2,5,Card,2024-12-25,2024-12
T041365,U08281,2025-06-23,124.49,Software,Pro,1,0,Net Banking,2024-12-25,2024-12
T041367,U08281,2025-08-24,54.93,Subscription,Enterprise,2,20,Net Banking,2024-12-25,2024-12
T041368,U08281,2025-11-18,393.77,Accessories,Pro,2,5,Card,2024-12-25,2024-12
T041369,U08281,2025-11-17,261.5,Course,Pro,3,20,UPI,2024-12-25,2024-12
T041371,U08282,2024-12-03,482.34,Course,Pro,1,0,PayPal,2024-12-03,2024-12
T041372,U08283,2024-03-31,428.27,Course,Pro,3,20,Net Banking,2024-03-31,2024-03
T041373,U08283,2024-05-31,186.1,Subscription,Enterprise,1,10,PayPal,2024-03-31,2024-03
T041375,U08283,2024-07-01,480.88,Software,Starter,3,15,Net Banking,2024-03-31,2024-03
T041377,U08283,2024-07-29,426.77,Software,Analytics Add-on,1,5,Card,2024-03-31,2024-03
T041378,U08283,2024-09-01,220.26,Course,Enterprise,1,15,Net Banking,2024-03-31,2024-03
T041379,U08283,2024-09-01,28.56,Accessories,Pro,1,5,PayPal,2024-03-31,2024-03
T041380,U08283,2024-09-29,235.24,Subscription,Pro,1,15,Net Banking,2024-03-31,2024-03
T041381,U08284,2024-04-29,263.75,Course,Pro,3,0,UPI,2024-04-29,2024-04
T041382,U08284,2024-05-02,120.87,Subscription,Enterprise,3,15,UPI,2024-04-29,2024-04
T041383,U08285,2024-06-09,305.24,Course,Pro,1,5,PayPal,2024-06-09,2024-06
T041385,U08285,2024-08-09,398.75,Subscription,Enterprise,3,0,Card,2024-06-09,2024-06
T041386,U08285,2024-09-05,33.12,Accessories,Analytics Add-on,1,10,Net Banking,2024-06-09,2024-06
T041388,U08286,2024-07-27,357.98,Accessories,Pro,3,20,Card,2024-07-27,2024-07
T041389,U08286,2024-08-29,388.08,Subscription,Enterprise,3,0,PayPal,2024-07-27,2024-07
T041390,U08286,2024-08-29,421.69,Subscription,Enterprise,2,10,Net Banking,2024-07-27,2024-07
T041391,U08286,2024-09-24,430.55,Accessories,Starter,1,10,Net Banking,2024-07-27,2024-07
T041393,U08287,2024-12-31,99.07,Course,Enterprise,1,10,PayPal,2024-12-31,2024-12
T041394,U08287,2024-12-31,217.25,Subscription,Analytics Add-on,2,10,Net Banking,2024-12-31,2024-12
T041395,U08288,2024-02-16,181.64,Software,Enterprise,2,15,Net Banking,2024-02-16,2024-02
T041396,U08288,2024-02-16,97.34,Software,Starter,3,0,UPI,2024-02-16,2024-02
T041397,U08289,2024-07-11,468.54,Subscription,Starter,2,15,UPI,2024-07-11,2024-07
T041398,U08289,2024-08-11,214.6,Software,Analytics Add-on,1,0,Card,2024-07-11,2024-07
T041399,U08289,2024-08-11,147.62,Course,Starter,3,0,PayPal,2024-07-11,2024-07
T041400,U08289,2024-09-11,120.92,Subscription,Starter,2,0,Net Banking,2024-07-11,2024-07
T041401,U08289,2024-11-10,138.33,Software,Analytics Add-on,2,20,PayPal,2024-07-11,2024-07
T041402,U08289,2024-12-08,388.92,Subscription,Starter,1,0,Net Banking,2024-07-11,2024-07
T041403,U08290,2024-11-18,315.51,Course,Pro,3,5,Net Banking,2024-11-18,2024-11
T041405,U08290,2024-12-19,194.81,Accessories,Pro,2,0,UPI,2024-11-18,2024-11
T041406,U08290,2024-12-19,216.55,Subscription,Analytics Add-on,3,0,Net Banking,2024-11-18,2024-11
T041408,U08291,2024-07-14,33.41,Accessories,Starter,1,0,PayPal,2024-07-14,2024-07
T041409,U08291,2024-08-08,69.55,Course,Starter,2,15,PayPal,2024-07-14,2024-07
T041410,U08291,2024-09-11,40.63,Software,Analytics Add-on,3,10,Net Banking,2024-07-14,2024-07
T041411,U08291,2024-09-11,251.55,Accessories,Starter,3,15,Net Banking,2024-07-14,2024-07
T041412,U08291,2024-10-12,456.13,Software,Starter,1,15,UPI,2024-07-14,2024-07
T041413,U08291,2024-10-12,202.26,Subscription,Enterprise,1,5,Card,2024-07-14,2024-07
T041414,U08291,2024-11-10,435.8,Subscription,Analytics Add-on,1,15,PayPal,2024-07-14,2024-07
T041415,U08291,2024-12-03,486.15,Subscription,Enterprise,3,5,Net Banking,2024-07-14,2024-07
T041418,U08292,2025-02-15,433.14,Accessories,Starter,2,5,PayPal,2025-02-15,2025-02
T041419,U08293,2024-11-15,186.25,Course,Enterprise,3,10,Net Banking,2024-11-15,2024-11
T041423,U08295,2024-10-20,60.21,Software,Starter,3,15,UPI,2024-10-20,2024-10
T041426,U08296,2024-06-06,393.02,Software,Enterprise,3,20,Card,2024-06-06,2024-06
T041427,U08296,2024-07-06,171.78,Subscription,Starter,3,15,Net Banking,2024-06-06,2024-06
T041428,U08296,2024-08-06,125.89,Course,Starter,1,5,UPI,2024-06-06,2024-06
T041429,U08296,2024-08-04,201.53,Subscription,Analytics Add-on,2,10,UPI,2024-06-06,2024-06
T041432,U08298,2024-10-18,25.94,Course,Pro,3,5,Card,2024-10-17,2024-10
T041433,U08298,2024-10-17,96.57,Course,Pro,1,15,Card,2024-10-17,2024-10
T041434,U08298,2024-11-13,23.79,Subscription,Starter,2,0,UPI,2024-10-17,2024-10
T041436,U08298,2024-12-11,432.35,Course,Enterprise,1,15,Net Banking,2024-10-17,2024-10
T041437,U08298,2024-12-12,29.12,Software,Enterprise,2,15,PayPal,2024-10-17,2024-10
T041438,U08298,2025-01-15,179.57,Subscription,Analytics Add-on,3,5,PayPal,2024-10-17,2024-10
T041439,U08298,2025-02-14,496.53,Accessories,Analytics Add-on,2,5,Card,2024-10-17,2024-10
T041442,U08298,2025-03-11,334.08,Subscription,Starter,3,10,UPI,2024-10-17,2024-10
T041443,U08298,2025-04-17,397.89,Subscription,Pro,3,0,Net Banking,2024-10-17,2024-10
T041444,U08299,2024-10-31,114.94,Software,Enterprise,3,20,PayPal,2024-10-31,2024-10
T041445,U08299,2024-11-03,268.28,Accessories,Starter,1,0,UPI,2024-10-31,2024-10
T041446,U08299,2024-12-03,20.74,Accessories,Analytics Add-on,3,20,PayPal,2024-10-31,2024-10
T041447,U08300,2024-12-23,162.07,Software,Pro,1,15,Net Banking,2024-12-23,2024-12
T041448,U08300,2024-12-23,167.63,Software,Enterprise,2,20,Net Banking,2024-12-23,2024-12
T041450,U08300,2025-02-23,332.45,Accessories,Pro,2,20,UPI,2024-12-23,2024-12
T041451,U08300,2025-03-27,87.54,Subscription,Pro,1,15,Net Banking,2024-12-23,2024-12
T041452,U08300,2025-03-25,445.77,Subscription,Analytics Add-on,3,15,Net Banking,2024-12-23,2024-12
T041453,U08300,2025-04-20,307.32,Accessories,Pro,3,15,PayPal,2024-12-23,2024-12
T041454,U08301,2024-11-13,382.78,Accessories,Starter,3,10,PayPal,2024-11-13,2024-11
T041455,U08301,2025-01-14,177.83,Subscription,Pro,1,5,PayPal,2024-11-13,2024-11
T041456,U08301,2025-01-16,118.38,Course,Pro,2,0,Card,2024-11-13,2024-11
T041458,U08302,2024-07-25,489.53,Subscription,Analytics Add-on,3,20,PayPal,2024-07-23,2024-07
T041459,U08302,2024-07-23,97.02,Accessories,Analytics Add-on,1,15,Net Banking,2024-07-23,2024-07
T041460,U08302,2024-08-19,442.22,Course,Analytics Add-on,3,20,UPI,2024-07-23,2024-07
T041461,U08302,2024-10-21,137.07,Course,Starter,2,5,UPI,2024-07-23,2024-07
T041462,U08302,2024-10-18,289.77,Software,Starter,3,20,Net Banking,2024-07-23,2024-07
T041463,U08302,2024-11-21,170.41,Accessories,Starter,2,10,UPI,2024-07-23,2024-07
T041464,U08302,2024-11-18,133.7,Accessories,Analytics Add-on,1,15,PayPal,2024-07-23,2024-07
T041465,U08302,2024-12-23,58.01,Course,Pro,3,20,Card,2024-07-23,2024-07
T041466,U08302,2024-12-23,489.73,Course,Enterprise,1,10,Net Banking,2024-07-23,2024-07
T041467,U08302,2025-01-20,92.93,Subscription,Pro,3,0,Net Banking,2024-07-23,2024-07
T041468,U08302,2025-01-21,164.39,Course,Enterprise,1,10,PayPal,2024-07-23,2024-07
T041470,U08302,2025-04-19,194.99,Software,Enterprise,2,10,Net Banking,2024-07-23,2024-07
T041472,U08302,2025-05-21,160.8,Subscription,Starter,1,15,UPI,2024-07-23,2024-07
T041473,U08303,2024-12-24,332.24,Subscription,Analytics Add-on,2,15,Net Banking,2024-12-24,2024-12
T041477,U08304,2024-07-25,406.99,Course,Analytics Add-on,2,15,PayPal,2024-07-25,2024-07
T041478,U08304,2024-08-24,177.98,Course,Starter,3,0,PayPal,2024-07-25,2024-07
T041479,U08304,2024-09-19,240.06,Course,Enterprise,3,20,Card,2024-07-25,2024-07
T041480,U08304,2024-11-18,341.37,Subscription,Pro,1,0,Card,2024-07-25,2024-07
T041481,U08304,2024-11-19,142.78,Software,Starter,1,0,PayPal,2024-07-25,2024-07
